,id,issn_l,display_name,host_organization,works_count,cited_by_count,type
1721,https://openalex.org/S4210185605,1431-1488,Computer science workbench,,147,268,journal
1722,https://openalex.org/S4210223711,0913-7882,Jiotekisutairu Shimpojiumu happyō rombunshū,,147,152,journal
1723,https://openalex.org/S2764522368,0911-4920,NSK technical journal,,146,147,journal
1724,https://openalex.org/S2764911251,0027-7606,The Journal of the Nagoya City University Medical Association,,146,147,journal
1725,https://openalex.org/S2764527006,0023-284X,Aviation engineering,,145,145,journal
1726,https://openalex.org/S2764778903,2189-6429,Cancer Board Square,,145,145,journal
1727,https://openalex.org/S4210171073,0911-7830,Nihon Biseibutsu Seitai Gakkai-hō,,145,553,journal
1728,https://openalex.org/S4210213324,0915-9401,Nō junkan taisha,,145,149,journal
1729,https://openalex.org/S2765020398,0914-8035,The journal of American and Canadian studies,https://openalex.org/P4310313528,144,144,journal
1730,https://openalex.org/S38260205,0289-8063,Structural Engineering / Earthquake Engineering,,144,813,journal
1731,https://openalex.org/S4210168669,2189-5341,Nihon Gengo Tesuto Gakkaishi,,144,212,journal
1732,https://openalex.org/S4210229520,1347-3476,Asian journal of occupational therapy,,144,206,journal
1733,https://openalex.org/S160911736,0918-0761,Journal of Chemical Software,,143,391,journal
1734,https://openalex.org/S2764892479,0387-3005,Catholic studies,https://openalex.org/P4310313528,143,148,journal
1735,https://openalex.org/S4210190744,1883-9789,Shakai shugi keizai gakkai kaiho,,143,143,journal
1736,https://openalex.org/S4210190782,1884-2089,International journal of Japan Association for Management Systems,,143,204,journal
1737,https://openalex.org/S4210192552,2189-6585,Riaru opushon to senryaku,,143,147,journal
1738,https://openalex.org/S4210201605,1341-7452,Jiban Kōgakkai ronbun hōkokushū,,143,3535,journal
1739,https://openalex.org/S4210220753,2432-9908,Joho chishiki gakkai kenkyu hokokukai koen ronbunshu,https://openalex.org/P4310313538,143,143,journal
1740,https://openalex.org/S2764520159,1341-1268,Journal of global environment engineering,,142,290,journal
1741,https://openalex.org/S2764600119,0911-2286,Food chemicals,,142,142,journal
1742,https://openalex.org/S2764795809,0546-1731,Nippon Kokan technical report overseas,,142,154,journal
1743,https://openalex.org/S4210185748,1884-4367,International economy,,142,211,journal
1744,https://openalex.org/S4210229533,0285-1377,Kōrudo chēn kenkyū,,142,147,journal
1745,https://openalex.org/S4220651177,2185-6133,ACE,,142,144,journal
1746,https://openalex.org/S2764451152,1342-5749,"Monthly review of agriculture, forestry and fishery finance",,141,141,journal
1747,https://openalex.org/S2764638654,2187-8560,Respiratory medical research,,141,141,journal
1748,https://openalex.org/S2764662863,0285-3507,Report of the Kyushu Branch of the Crop Science Society of Japan,,141,161,journal
1749,https://openalex.org/S2764757881,1342-8853,Kwansei Gakuin University humanities review,https://openalex.org/P4310313389,141,161,journal
1750,https://openalex.org/S37519477,0368-5977,Science and Technology of Energetic Materials,,141,143,journal
1751,https://openalex.org/S4210207390,2434-432X,BPB reports,https://openalex.org/P4310313382,141,185,journal
1752,https://openalex.org/S2764805485,1347-7013,"The Hiroshima University studies, Graduate School of Letters",https://openalex.org/P4310313418,140,141,journal
1753,https://openalex.org/S2764820698,0368-1173,Journal of Antibiotics Ser. A,,140,244,journal
1754,https://openalex.org/S4210193513,0913-0055,Nihon EC Gakkai nenpō,,140,157,journal
1755,https://openalex.org/S2764715036,1343-6368,The OECD observer,,139,202,journal
1756,https://openalex.org/S2764736292,0287-9700,Research Journal of Budo,,139,142,journal
1757,https://openalex.org/S36826945,1882-1782,Journal of Mechanical Systems for Transportation and Logistics,https://openalex.org/P4310313571,139,813,journal
1758,https://openalex.org/S4210235547,1349-807X,Japanese research in business history,,139,148,journal
1759,https://openalex.org/S2764579513,0448-8954,Japanese religions,https://openalex.org/P4310320561,138,165,journal
1760,https://openalex.org/S2764786429,0911-145X,Koyo engineering journal,,138,138,journal
1761,https://openalex.org/S4210232587,2432-0935,Interventional radiology,,138,179,journal
1762,https://openalex.org/S2764693362,1346-8707,Bulletin of health sciences Kobe,https://openalex.org/P4310313432,137,145,journal
1763,https://openalex.org/S2764876252,0372-7661,"Memoirs of the Faculty of Engineering, Yamaguchi University",https://openalex.org/P4310313650,137,137,journal
1764,https://openalex.org/S4210189489,1884-3204,Shuwagaku kenkyu,,137,142,journal
1765,https://openalex.org/S51174438,1881-8404,Molecular Science,,137,153,journal
1766,https://openalex.org/S2765055095,1344-2449,Journal of the Liberal and General Education Society of Japan,,136,136,journal
1767,https://openalex.org/S2764360930,0386-832X,Mathematics reports,https://openalex.org/P4310313209,135,215,journal
1768,https://openalex.org/S2764798164,0287-4628,The Japanese journal of correction,,135,135,journal
1769,https://openalex.org/S2764814322,0450-6928,The journal of the Historical Association of Komazawa University,https://openalex.org/P4310313216,135,135,journal
1770,https://openalex.org/S2764978232,1880-0483,Science Journal of Kanagawa University,https://openalex.org/P4310313113,135,139,journal
1771,https://openalex.org/S2764995517,0031-689X,Bulletin of Pharmaceutical Research Institute,,135,161,journal
1772,https://openalex.org/S4210203225,0369-4607,Nippon Kinzoku Gakkaishi,,135,139,journal
1773,https://openalex.org/S4210214388,2185-3045,Zoengaku zasshi,,135,137,journal
1774,https://openalex.org/S2764397283,1345-0662,"Biogeography : international journal of biogeography, phylogeny, taxonomy, ecology, biodiversity, evolution, and conservation biology",,133,191,journal
1775,https://openalex.org/S2764435421,1884-5800,CLINICAL OTOLOGY JAPAN,,133,133,journal
1776,https://openalex.org/S2764748240,0369-4143,The Japanese journal of medical progress,,133,135,journal
1777,https://openalex.org/S2764871022,0912-2516,Kwansai review,,133,133,journal
1778,https://openalex.org/S4210219982,2364-9445,Creative economy,,133,189,journal
1779,https://openalex.org/S4210230128,2185-4645,Roshia touou gakkai nempou,,133,133,journal
1780,https://openalex.org/S4210234775,1349-7758,Nihon rinsho hifukaikai zasshi,,133,135,journal
1781,https://openalex.org/S2764446932,0376-0707,The Reports of the Kyushu University Forests,https://openalex.org/P4310313373,132,132,journal
1782,https://openalex.org/S2764700528,0917-1355,Japanese journal of nursing administration,,132,132,journal
1783,https://openalex.org/S4210194493,2433-5444,Relay journal,https://openalex.org/P4310313543,132,151,journal
1784,https://openalex.org/S4210221001,2187-090X,Reviews in agricultural science,,132,1037,journal
1785,https://openalex.org/S4210229231,2187-2767,Vocabulary learning and instruction,,132,262,journal
1786,https://openalex.org/S4210230233,1884-3344,Nihon juui gan gakkai zasshi,,132,137,journal
1787,https://openalex.org/S177281057,0285-6042,Theoretical and Applied Mechanics,https://openalex.org/P4310320990,131,270,journal
1788,https://openalex.org/S2764423015,0453-3038,Popular medicine,,131,131,journal
1789,https://openalex.org/S2764647731,2187-025X,Rheumatology clinical research : journal of rheumatology clinical research,,131,131,journal
1790,https://openalex.org/S4210219263,2187-0616,IAFOR journal of arts & humanities,,131,141,journal
1791,https://openalex.org/S4210227059,1346-8464,Nihon kachiku rinsho gakkaishi,,131,141,journal
1792,https://openalex.org/S2764666905,0287-7929,Security analysts journal,,130,130,journal
1793,https://openalex.org/S2764905378,0915-955X,Environmental sciences : an international journal of environmental physiology and toxicology,,130,641,journal
1794,https://openalex.org/S2764409079,0033-8001,Journal of the Radio Research Laboratory,,129,236,journal
1795,https://openalex.org/S2764549716,0385-6798,The Aoyama journal of economics,https://openalex.org/P4310313132,129,129,journal
1796,https://openalex.org/S2764754461,0385-695X,Business communication,,129,129,journal
1797,https://openalex.org/S2764914041,0386-9873,World of Obstetrics and Gynecology,,129,133,journal
1798,https://openalex.org/S2764929863,0567-8161,Acta tuberculosea Japonica,https://openalex.org/P4310313424,129,163,journal
1799,https://openalex.org/S4210211407,1349-2942,Biophysics,https://openalex.org/P4310313296,129,1238,journal
1800,https://openalex.org/S4210222725,2189-5236,Mechanical engineering letters,https://openalex.org/P4310313571,129,260,journal
1801,https://openalex.org/S2764723496,0075-4293,"Journal of mathematics, Tokushima University",,128,229,journal
1802,https://openalex.org/S2764837102,0918-9858,The Meiji Gakuin review,,128,128,journal
1803,https://openalex.org/S4210187441,0388-3531,Fuchaku seibutsu kenkyū,,128,298,journal
1804,https://openalex.org/S2764579043,1881-4085,JTEKT engineering journal,,127,128,journal
1805,https://openalex.org/S2764849860,1880-7496,Paulownia review,https://openalex.org/P4310313191,127,131,journal
1806,https://openalex.org/S4210167636,1342-906X,Nihon Kannō Hyōka Gakkaishi,,127,172,journal
1807,https://openalex.org/S4210171256,0386-3379,Tetsu-to-hagané overseas,,127,181,journal
1808,https://openalex.org/S2764450740,0026-7015,Water purification and liquid wastes treatment,,126,126,journal
1809,https://openalex.org/S2764685625,1344-3194,Polar geoscience,https://openalex.org/P4310313300,126,277,journal
1810,https://openalex.org/S2765069652,0388-0079,Bulletin of the Marine Engineering Society in Japan,,126,147,journal
1811,https://openalex.org/S4210240479,1882-6660,IPSJ online transactions,,126,356,journal
1812,https://openalex.org/S2764597543,0453-9176,Monthly kinyu journal,,125,125,journal
1813,https://openalex.org/S4210182950,1882-0913,Dejitaru gemugaku kenkyu,,125,135,journal
1814,https://openalex.org/S2764411592,0286-5661,Journal of Chizan studies,,124,125,journal
1815,https://openalex.org/S4210182841,1342-8713,Nihon Kanshiki Kagaku Gijutsu Gakkaishi,,124,319,journal
1816,https://openalex.org/S27586412,1881-6754,Plant Root,,123,1068,journal
1817,https://openalex.org/S2764599088,1346-9371,The Magazine of the building equipment,,122,122,journal
1818,https://openalex.org/S4210198318,2189-7603,International journal of crisis & safety,,122,123,journal
1819,https://openalex.org/S4210204432,0913-5499,Jūi kagaku to tōkei riyō,,122,131,journal
1820,https://openalex.org/S12617732,1348-5474,Journal of Japanese Society for Extremophiles,,121,195,journal
1821,https://openalex.org/S190624668,0388-7014,Japanese Journal of Sport Psychology,,121,182,journal
1822,https://openalex.org/S2764566964,0915-3594,Materials life,,121,123,journal
1823,https://openalex.org/S2764852342,0286-6773,The Journal of the Literary Association of Kwansei Gakuin University,https://openalex.org/P4310313389,121,121,journal
1824,https://openalex.org/S2764909743,1341-2752,Journal of Advanced Marine Science and Technology Society,,121,148,journal
1825,https://openalex.org/S2765010566,0037-105X,"Monthly journal of the Institute of Industrial Science, University of Tokyo",https://openalex.org/P4310313595,121,125,journal
1826,https://openalex.org/S2765021610,1348-5644,Aspects of problems in Western art history,,121,121,journal
1827,https://openalex.org/S2765059034,1340-6264,Journal of the Japanese Association for the Surgery of Trauma,https://openalex.org/P4310321135,121,122,journal
1828,https://openalex.org/S2764570678,1348-1371,"Journal of the Graduate School of Biosphere Science, Hiroshima University",https://openalex.org/P4310313418,120,149,journal
1829,https://openalex.org/S2764829954,0023-5334,"Memoirs of the Faculty of Engineering, Kumamoto University",,120,132,journal
1830,https://openalex.org/S2765030776,1884-555X,Fetal & neonatal medicine,,120,120,journal
1831,https://openalex.org/S4210175175,0285-7537,Tōhoku nōgyō keizai kenkyū,,120,125,journal
1832,https://openalex.org/S2764784629,1882-3130,Asian Pacific Journal of Disease Management,,119,338,journal
1833,https://openalex.org/S2764851432,0373-6121,The Journal of the Institute of Electronics and Communication Engineers of Japan,,119,119,journal
1834,https://openalex.org/S2764894770,1883-5031,Transaction of the Japan Society for Simulation Technology,,119,125,journal
1835,https://openalex.org/S2765024205,0452-2311,Journal of the High Pressure Gas Safety Institute of Japan,,119,119,journal
1836,https://openalex.org/S4210209651,1349-4449,Nihon josei kagakusha no kai gakujutsushi,,119,121,journal
1837,https://openalex.org/S4210214159,2189-2059,Nihon rinsho geka gakkai zasshi,,119,119,journal
1838,https://openalex.org/S1007832672,0577-9766,Journal of the Academic Association of Koreanology in Japan,https://openalex.org/P4310313585,118,118,journal
1839,https://openalex.org/S2764372292,0452-9987,"Contributions from the Biological Laboratory, Kyoto University",https://openalex.org/P4310313424,118,506,journal
1840,https://openalex.org/S2764729596,0023-2718,Technology reports of Kyushu University,https://openalex.org/P4310315709,118,125,journal
1841,https://openalex.org/S2764788157,2189-8251,UDC information,,118,118,journal
1842,https://openalex.org/S4210205344,1347-2720,Seiyo hikaku engeki kenkyu,,118,127,journal
1843,https://openalex.org/S4210226488,1865-8504,Library for sustainable urban regeneration,,118,249,journal
1844,https://openalex.org/S2764347379,0286-9306,Bifidobacteria and Microflora,,117,3259,journal
1845,https://openalex.org/S2764896626,1346-4086,Hiroshima University management review,https://openalex.org/P4310313418,117,117,journal
1846,https://openalex.org/S2765077507,1883-9053,Trends in hematological malignancies,,117,117,journal
1847,https://openalex.org/S2898107916,2186-4950,Personalized Medicine Universe,https://openalex.org/P4310320990,117,359,journal
1848,https://openalex.org/S4210205148,0367-4924,Gomu,,117,117,journal
1849,https://openalex.org/S2764364151,0453-4603,Instrumentation control,,116,116,journal
1850,https://openalex.org/S2764508653,0437-648X,The law review of Kansai University,https://openalex.org/P4310313623,116,116,journal
1851,https://openalex.org/S2765060826,0016-8017,Geophysical magazine,,116,497,journal
1852,https://openalex.org/S4210176692,0916-7579,Tōhoku Kachiku Rinshō Kenkyūkaishi,,116,132,journal
1853,https://openalex.org/S2764879752,1345-1065,Advances in polar upper atmosphere research,https://openalex.org/P4310313300,115,243,journal
1854,https://openalex.org/S81830304,1349-8606,Progress in Informatics,,115,678,journal
1855,https://openalex.org/S2764452304,1343-5264,Management & economic information,,113,113,journal
1856,https://openalex.org/S2764536714,0517-8711,Annals of tuberculosis,,113,116,journal
1857,https://openalex.org/S2764703966,0369-576X,"Science Reports of Niigata University. Series A, Mathematics",,113,174,journal
1858,https://openalex.org/S2764917874,0916-2410,Ultrasonic technology,,113,113,journal
1859,https://openalex.org/S2764996861,0023-6039,"Kyoto Daigaku kokukagaku kiyo. Bulletin of stomatology, Kyoto University",,113,128,journal
1860,https://openalex.org/S4210177711,1884-1147,Boshoku gijutsu shiryo,,113,113,journal
1861,https://openalex.org/S4210223175,2186-6147,Nihon koku naika gakkai zasshi,,113,133,journal
1862,https://openalex.org/S2765020428,1344-6231,Polar bioscience,https://openalex.org/P4310313300,112,307,journal
1863,https://openalex.org/S2765044349,0018-3466,"Memoirs of the Faculty of Fisheries, Hokkaido University",https://openalex.org/P4310313472,112,946,journal
1864,https://openalex.org/S2764381477,1344-8919,Cancer frontier,,111,111,journal
1865,https://openalex.org/S20227251,1343-3636,Mathematical Journal of Ibaraki University,https://openalex.org/P4310313112,110,258,journal
1866,https://openalex.org/S2764407457,1349-6778,The Kyoto economic review,https://openalex.org/P4310313424,110,246,journal
1867,https://openalex.org/S2764608424,0914-675X,Kumamoto journal of mathematics,,110,165,journal
1868,https://openalex.org/S2764868902,0916-3492,Jasco report,,110,110,journal
1869,https://openalex.org/S2764938770,0385-728X,JPI journal,,110,110,journal
1870,https://openalex.org/S56641561,1881-607X,Reproductive Immunology and Biology,,110,128,journal
1871,https://openalex.org/S2764535792,1344-7777,Josai mathematical monographs,https://openalex.org/P4310313144,108,127,journal
1872,https://openalex.org/S2764469895,0368-2145,"Journal of the Faculty of Science, Hokkaido University. Series 5, Botany",https://openalex.org/P4310313472,107,225,journal
1873,https://openalex.org/S2764647932,1344-3437,Polar meteorology and glaciology,https://openalex.org/P4310313300,107,171,journal
1874,https://openalex.org/S2764718621,0039-4858,Water science,,107,108,journal
1875,https://openalex.org/S2764797703,0454-7810,"Memoirs of the Faculty of Science, Kyoto University. Series of geology and mineralogy",https://openalex.org/P4310313424,107,507,journal
1876,https://openalex.org/S4210201809,0914-9457,Nihon Jiki Kyōmei Igakkai zasshi,https://openalex.org/P4310313210,107,108,journal
1877,https://openalex.org/S4210204622,1883-6933,Eiseigaku oyobi saikingaku jiho,,107,107,journal
1878,https://openalex.org/S2764594358,0386-9326,The Shien or the journal of history,https://openalex.org/P4310313373,106,109,journal
1879,https://openalex.org/S2764794271,0449-7449,Kanazawa English studies,https://openalex.org/P4310313103,106,106,journal
1880,https://openalex.org/S2765063721,0387-2823,Studies in literature,https://openalex.org/P4310313373,106,106,journal
1881,https://openalex.org/S4210176686,0285-1385,Shokuhin to teion,,106,108,journal
1882,https://openalex.org/S4210180552,1884-8354,Nihon kikai gakkai ronbunshu,https://openalex.org/P4310313571,106,196,journal
1883,https://openalex.org/S4210187058,1342-9248,Nihon Rimpa Mōnaikei Gakkai kaishi,,106,106,journal
1884,https://openalex.org/S4210193135,2186-2656,International journal of comprehensive engineering,,105,105,journal
1885,https://openalex.org/S59402630,1884-927X,Letters on Evolutionary Behavioral Science,,105,458,journal
1886,https://openalex.org/S2764462913,1343-3318,Keio SFC review,,104,104,journal
1887,https://openalex.org/S4210231660,2187-4506,International journal of sustainable future for human security,,104,277,journal
1888,https://openalex.org/S2764361404,1881-1701,Global angle,,103,103,journal
1889,https://openalex.org/S4210168342,0919-4371,Dōbutsu Iden Kenkyūkaishi,,103,134,journal
1890,https://openalex.org/S4210187898,1882-2118,Chirigaku ronshu,,103,185,journal
1891,https://openalex.org/S4210192078,2187-0608,IAFOR journal of literature & librarianship,https://openalex.org/P4310313408,103,104,journal
1892,https://openalex.org/S4210229856,1884-7781,Doboku gakkai ronbunshu,,103,108,journal
1893,https://openalex.org/S108509855,1882-5567,Epilepsy & Seizure,,102,137,journal
1894,https://openalex.org/S2764422384,0287-9980,"Mathematical reports of College of General Education, Kyushu University",https://openalex.org/P4310313373,102,324,journal
1895,https://openalex.org/S2764489646,1881-9745,EMTP journal,,102,114,journal
1896,https://openalex.org/S4210214192,1883-9797,Hikaku keizai taisei gakkai kaiho,,102,102,journal
1897,https://openalex.org/S174528534,1345-4773,Journal of Nonlinear and Convex Analysis,,101,161,journal
1898,https://openalex.org/S181153603,1348-9151,Pacific Journal of Optimization,,101,317,journal
1899,https://openalex.org/S4210223904,1884-8346,Nihon kikai gakkai ronbunshu,https://openalex.org/P4310313571,101,174,journal
1900,https://openalex.org/S4210227008,2187-3399,URPR,,101,183,journal
1901,https://openalex.org/S164660365,1341-1683,Materials Science Research International,,100,128,journal
1902,https://openalex.org/S2764353703,0388-0516,"Journal of the Institute of Polytechnics, Osaka City University. Series A: Mathematics",,100,451,journal
1903,https://openalex.org/S2764374191,0286-9233,Financial economic review,,100,100,journal
1904,https://openalex.org/S2764652790,0368-9735,"Memoirs of the Faculty of Science and Engineering, Waseda University",,100,100,journal
1905,https://openalex.org/S2765015775,1881-1388,Views radiology,,100,100,journal
1906,https://openalex.org/S4210196766,2185-6532,Doboku gakkai ronbunshu,,100,106,journal
1907,https://openalex.org/S4210204351,2187-0675,IAFOR journal of psychology & the behavioral sciences,,100,154,journal
1908,https://openalex.org/S4210219687,1340-9654,Journal of obstetrics and gynaecology (Tokyo. 1995),https://openalex.org/P4310313366,100,1010,journal
1909,https://openalex.org/S4210199223,0289-1379,Journal of JCCA,,99,101,journal
1910,https://openalex.org/S4210230975,2192-6336,Global environmental studies,,99,155,journal
1911,https://openalex.org/S4210238868,1881-5286,JFPS international journal of fluid power system,,99,239,journal
1912,https://openalex.org/S203613669,1881-5804,Progress in Multiphase Flow Research,,98,191,journal
1913,https://openalex.org/S4210182760,1884-3867,Dobutsu ketsuekigata tanpaku takei kenkyu joho,,98,109,journal
1914,https://openalex.org/S4210186273,2190-5967,Primatology monographs,,98,684,journal
1915,https://openalex.org/S4210191953,2185-8322,IDRiM journal,,98,560,journal
1916,https://openalex.org/S2764876489,1349-6956,Virus report,,97,132,journal
1917,https://openalex.org/S4210223082,2185-5560,Asian transport studies,https://openalex.org/P4310320990,97,197,journal
1918,https://openalex.org/S2764620482,1346-0633,Journal of Materials Life Society,,96,96,journal
1919,https://openalex.org/S4210231299,2186-5264,Journal of trainology,,96,818,journal
1920,https://openalex.org/S4210234980,1884-1074,Nihon shinrigaku zasshi,,96,176,journal
1921,https://openalex.org/S4210175115,1866-2226,Advances in mathematical economics,,95,922,journal
1922,https://openalex.org/S4210182491,2423-8260,International journal of human & disaster,,95,95,journal
1923,https://openalex.org/S4210197901,0289-6583,Dōbutsu seiri,,95,97,journal
1924,https://openalex.org/S4210168017,1884-961X,Terebijon gakkai geppo,,94,103,journal
1925,https://openalex.org/S4210186261,2364-9542,Agent-based social systems,,94,140,journal
1926,https://openalex.org/S4210225325,2423-8775,International journal of military affairs,,94,94,journal
1927,https://openalex.org/S4210225360,2187-4905,IAFOR journal of cultural studies,https://openalex.org/P4310313408,94,99,journal
1928,https://openalex.org/S4210184576,1345-4358,Supōtsu jinruigaku kenkyū,,93,93,journal
1929,https://openalex.org/S4210189289,1884-8826,Clinical neuropsychopharmacology and therapeutics,,92,138,journal
1930,https://openalex.org/S4210213246,1882-5079,"International journal of gas turbine, propulsion and power systems",,92,280,journal
1931,https://openalex.org/S4210222981,2189-3195,Total quality science,,92,101,journal
1932,https://openalex.org/S4210228257,2188-2061,Health emergency and disaster nursing,,91,161,journal
1933,https://openalex.org/S2764552413,0374-4329,"Research reports of Automatic Control Laboratory, Faculty of Engineering, Nagoya University",https://openalex.org/P4310321285,90,116,journal
1934,https://openalex.org/S4210218315,2423-835X,International journal of martial arts,,90,90,journal
1935,https://openalex.org/S4210194902,2185-0135,Innovation and supply chain management,,89,175,journal
1936,https://openalex.org/S4210207866,1349-8509,Nihon shinrin gakkaishi,https://openalex.org/P4310313628,88,462,journal
1937,https://openalex.org/S4210208988,0485-4349,Rōnenbyō,,88,96,journal
1938,https://openalex.org/S2764439331,1341-1454,The Journal of cultural studies,,87,97,journal
1939,https://openalex.org/S4210170092,2524-3829,Advances in geological science,https://openalex.org/P4310320237,87,95,journal
1940,https://openalex.org/S4210199552,1882-2762,Anti-aging medicine,,87,745,journal
1941,https://openalex.org/S4210187930,0910-0865,Kankyō hen'igen kenkyū,,86,167,journal
1942,https://openalex.org/S4210170943,2188-7578,Fuansho kenkyu,,85,112,journal
1943,https://openalex.org/S2764866307,1880-8832,Journal of the graduate school of letters,https://openalex.org/P4310313472,84,99,journal
1944,https://openalex.org/S4210219991,2423-8376,International journal of terrorism & national security,,83,83,journal
1945,https://openalex.org/S4210227068,1347-9342,VR igaku,,83,86,journal
1946,https://openalex.org/S96547140,1882-6679,Ipsj Transactions on Bioinformatics,,83,168,journal
1947,https://openalex.org/S2764379373,0386-3018,"Journal of science of the Hiroshima University Ser. A Mathematics, physics, chemistry",,82,86,journal
1948,https://openalex.org/S4210175829,2187-5014,The Journal of special education research,,82,139,journal
1949,https://openalex.org/S4210210141,0914-7497,Tōhoku Kachiku Rinshō Kenkyūkaihō,,82,82,journal
1950,https://openalex.org/S4210168171,1880-6937,Suiei suichu undo kagaku,,81,101,journal
1951,https://openalex.org/S4210198720,2435-2128,International journal of surgical wound care,,81,84,journal
1952,https://openalex.org/S4210204467,1883-910X,Dainihon Juikaishi,https://openalex.org/P4310313482,81,148,journal
1953,https://openalex.org/S4210233229,2432-6909,Japanese journal of agricultural economics,,81,108,journal
1954,https://openalex.org/S4210212332,2197-8891,NIMS monographs,,80,109,journal
1955,https://openalex.org/S4210171230,1347-1511,Radiation safety management,,79,190,journal
1956,https://openalex.org/S4210187668,1884-0027,Nihon shin kekkan intabenshon chiryo gakkaishi,,79,79,journal
1957,https://openalex.org/S25010587,0021-4590,Japan Quarterly,,78,117,journal
1958,https://openalex.org/S4210176165,0917-1967,Japanese journal of equine science,,78,226,journal
1959,https://openalex.org/S4210190006,0023-6144,Kyushu Shinkei Seishin Igaku,,78,78,journal
1960,https://openalex.org/S4210230646,2187-946X,The Japanese journal of rural economics,,78,281,journal
1961,https://openalex.org/S28812411,1347-5568,Biophilia Rehabilitation Journal,,77,91,journal
1962,https://openalex.org/S4210210612,1348-4060,Hikaku keizai taisei gakkai nenpo,,77,80,journal
1963,https://openalex.org/S4210236826,2434-2173,Journal of coronary artery disease,,77,81,journal
1964,https://openalex.org/S4210187862,2435-1172,International journal of brief therapy and family science,,75,86,journal
1965,https://openalex.org/S4210227941,2185-6524,Doboku gakkai ronbunshu,,75,83,journal
1966,https://openalex.org/S4210240579,2434-4974,Translational and regulatory sciences,,75,79,journal
1967,https://openalex.org/S2764786198,1349-5712,Journal of historical studies in civil engineering,,74,78,journal
1968,https://openalex.org/S4210172081,2185-1522,Journal of aero aqua bio-mechanisms,,74,257,journal
1969,https://openalex.org/S4210172082,2186-6775,Jibi inkoka zasshi,,74,74,journal
1970,https://openalex.org/S4210202372,2188-8728,Journal of management and training for industries,,74,98,journal
1971,https://openalex.org/S4210222541,0303-836X,Japanese journal of tropical medicine,,74,101,journal
1972,https://openalex.org/S4210226521,2432-3233,Journal of science and technology in lighting,,74,101,journal
1973,https://openalex.org/S4210229321,1884-6033,Chugoku gogaku,,73,74,journal
1974,https://openalex.org/S4210199868,2185-6613,Doboku gakkai ronbunshu,,72,86,journal
1975,https://openalex.org/S4210209337,2434-4931,Environmental and occupational health practice,https://openalex.org/P4310313174,70,104,journal
1976,https://openalex.org/S4210181473,2189-6623,Nihon jui masui gekagaku zasshi,,68,68,journal
1977,https://openalex.org/S4210199000,2434-4338,Annals of clinical epidemiology,,68,318,journal
1978,https://openalex.org/S4210213758,2433-4855,Journal of Asian humanities at Kyushu University,https://openalex.org/P4310313373,68,87,journal
1979,https://openalex.org/S4210172153,1884-507X,Nihon heikatsukin gakkai zasshi,https://openalex.org/P4310313500,67,67,journal
1980,https://openalex.org/S4210214826,0385-5341,Nihon Shinō Kunrenshi Kyōkai kaihō,,67,67,journal
1981,https://openalex.org/S4210231149,2432-7026,Blood cell therapy,,67,68,journal
1982,https://openalex.org/S4210235723,0387-9984,Teikoku Gakushiin kiji (1942),,67,67,journal
1983,https://openalex.org/S4210234450,1346-5368,Seibutsu to kisho,,65,156,journal
1984,https://openalex.org/S50668056,1881-5073,Journal of Environmental Science for Sustainable Society,,65,178,journal
1985,https://openalex.org/S4210179608,1884-1384,Nihon oriento gakkai geppo,,64,64,journal
1986,https://openalex.org/S4210198300,1347-2194,Journal of biological macromolecules,,64,153,journal
1987,https://openalex.org/S4210213879,1884-9598,Terebijon dokokai kaiho,,64,69,journal
1988,https://openalex.org/S4210206993,1884-7684,Porarogurafi no kenkyu,,63,63,journal
1989,https://openalex.org/S2764639677,0919-4630,Album of visualization,,62,63,journal
1990,https://openalex.org/S4210211173,1881-3445,Nihon setoroji kenkyu,,62,75,journal
1991,https://openalex.org/S4210200152,2509-5544,Diversity and commonality in animals,,61,186,journal
1992,https://openalex.org/S4210238947,0916-7390,"Memoirs of the Faculty of Science, Kyushu University. Series D, Earth and Planetary Sciences",https://openalex.org/P4310313373,60,149,journal
1993,https://openalex.org/S154349333,1344-9931,New Diamond and Frontier Carbon Technology,,59,92,journal
1994,https://openalex.org/S2737854655,2187-9834,Science Postprint,https://openalex.org/P4310313505,59,199,journal
1995,https://openalex.org/S4210168518,2189-9231,International journal of service and knowledge management,,59,68,journal
1996,https://openalex.org/S4210227990,0286-438X,Ningen to kankyō,,59,64,journal
1997,https://openalex.org/S4210234391,1884-3840,Kachiku ketsuekigata kenkyu joho,,59,64,journal
1998,https://openalex.org/S4210224042,2188-1707,Microvascular reviews and communications,,58,83,journal
1999,https://openalex.org/S4210226965,1881-5774,Riaru opushon kenkyu,,58,114,journal
2000,https://openalex.org/S2764358856,1347-3832,"AEROSPACE TECHNOLOGY JAPAN, THE JAPAN SOCIETY FOR AERONAUTICAL AND SPACE SCIENCES",https://openalex.org/P4310322607,57,87,journal
2001,https://openalex.org/S4210196939,1884-0841,Kansei engineering international journal,,57,173,journal
2002,https://openalex.org/S2764406150,2167-0943,Journal of metabolic syndrome,https://openalex.org/P4310320466,56,64,journal
2003,https://openalex.org/S4210218384,2187-0667,"IAFOR journal of media, communication & film",,55,75,journal
2004,https://openalex.org/S4210236000,1348-236X,Journal of information and systems in education,,55,184,journal
2005,https://openalex.org/S161254696,1349-4562,International Journal of Kaatsu Training Research,,54,1286,journal
2006,https://openalex.org/S4210201420,1883-6275,Dobutsu shinri,,54,54,journal
